ID_Pago;Fecha_Pago;ID_Contrato;Importe_Pagado;Estado_Pago;Dias_Retraso;Metodo_Pago;version_sistema;usuario_carga
PG01895;2024-10-05;CT0127;1610;PAG;0;Transferencia;v3.1.8;admin
PG01896;2024-11-05;CT0127;1610;Cobrado;0;TRF;v3.2.0;admin
PG01897;2024-12-05;ct0127;1610;Pdo.;0;bizum;v3.2.0;mlopez
PG01898;2025-01-05;ct0127;1610;Ok;0;Bizum;v3.2.0;jgarcia
PG01899;2025-02-05;CT0127;1610;OK;0;TRANSF;v3.2.1;admin
PG01900;2025-03-05;CT0127;1610;pagado;0;Dom.;v3.2.0;mlopez
PG01901;2022-04-05;CT0128;1470;OK;0;DOM;v3.1.8;admin
PG01902;2022-05-05;CT0128;1470;OK;0;BIZUM;v3.1.8;mlopez
PG01903;2022-06-05;CT0128;1470;pagado;N/A;Recibo;v3.1.8;jgarcia
PG01904;2022-07-05;CT0128;1470;PAGADO;0;Bizum;v3.1.8;jgarcia
PG01905;2022-08-05;CT0128;1470;Tarde;16;BIZUM;v3.1.8;mlopez
PG01906;2022-09-05;CT0128;1470;PAG;0;Domic.;v3.2.0;jgarcia
PG01907;2022-10-05;CT0128;1470;OK;0;Transferencia;v3.2.1;mlopez
PG01908;2022-11-05;CT0128;1470;Cobrado;0;TRANSF;v3.2.1;mlopez
PG01909;2022-12-05;CT0128;1470;Al corriente;0;Recibo;v3.2.0;mlopez
PG01910;2023-01-05;CT0128;0;Impagado;40;transferencia;v3.2.0;admin
PG01911;2023-02-05;CT0128;-;Moroso;36;Domiciliacion;v3.2.1;import_batch
PG01912;2023-03-05;CT0128;1470;Fuera de plazo;27;EFE;v3.2.1;sistema_auto
PG01913;2023-04-05;CT0128;1470;Ok;0;Domiciliacion;v3.1.8;jgarcia
PG01914;2023-05-05;CT0128;1470;pagado;0;TRANSFERENCIA;v3.1.8;jgarcia
PG01915;2023-06-05;CT0128;1470;pagado;0;bizum;v3.1.8;jgarcia
PG01916;2023-07-05;CT0128;999;No pagado;57;Domic.;v3.2.0;import_batch
PG01917;2023-08-05;CT0128;1470;Cobrado;-;EFE;v3.2.1;mlopez
PG01918;2023-09-05;CT0128;1470;Ok;0;bizum;v3.1.8;import_batch
PG01919;2023-10-05;CT0128;1470;PAGADO;0;transferencia;v3.1.8;admin
PG01920;2023-11-05;CT0128;1470;Pdo.;0;Efectivo;v3.1.8;jgarcia
PG01921;2023-12-05;CT0128;1470;PAGADO;0;Bizum;v3.2.0;admin
PG01922;2024-01-05;CT0128;1470;Ok;0;TRANSFERENCIA;v3.2.0;jgarcia
PG01923;2024-02-05;CT0128;1470;P;0;Metalico;v3.2.1;jgarcia
PG01924;2024-03-05;CT0128;1470;Pdo.;0;Bizum;v3.2.1;jgarcia
PG01925;2024-04-05;CT0128;1470;Al corriente;0;bizum;v3.2.0;admin
PG01926;2024-05-05;CT0128;1470;Cobrado;0;EFE;v3.2.0;sistema_auto
PG01927;2024-06-05;CT0128;1470;Al corriente;0;Metalico;v3.1.8;jgarcia
PG01928;2024-07-05;CT0128;1470;Pagado;0;EFECTIVO;v3.2.0;jgarcia
PG01929;2024-08-05;CT0128;1470;Pdo.;0;Transf.;v3.2.1;sistema_auto
PG01930;2024-09-05;CT0128;1470;Atrasado;30;EFECTIVO;v3.2.0;sistema_auto
PG01931;2024-10-05;CT0128;1470;RETRASO;16;Dom.;v3.2.1;mlopez
PG01932;2024-11-05;CT0128;1470;OK;N/A;Cash;v3.2.0;mlopez
PG01933;2024-12-05;CT0128;1470;PAGADO;0;Cash;v3.2.1;sistema_auto
PG01934;2025-01-05;CT0128;1470;PAGADO;0;TRANSF;v3.2.0;jgarcia
PG01935;2025-02-05;CT0128;1470;Ok;N/A;Efectivo;v3.2.0;admin
PG01936;2025-03-05;CT0128;1470;Ok;0;Transf;v3.2.0;jgarcia
PG01937;2025-05-05;ct0129;3030;pagado;0;DOMICILIACION;v3.1.8;sistema_auto
PG01938;2025-06-05;CT0129;3030;Ok;0;Recibo;v3.1.8;admin
PG01939;2025-07-05;CT-0129;3030;pagado;0;EFECTIVO;v3.2.0;admin
PG01940;2025-08-05;CT0129;3030;PAGADO;;Metalico;v3.2.0;sistema_auto
PG01941;2025-09-05;CT0129;3030;pagado;0;bizum;v3.2.0;jgarcia
PG01942;2025-10-05;CT0129;3030;PAGADO;0;BIZUM;v3.2.1;admin
PG01943;2025-11-05;CT0129;3030;PAGADO;0;EFECTIVO;v3.2.0;admin
PG01944;2025-12-05;CT 0129;3030;P;0;EFE;v3.2.0;import_batch
PG01945;2023-03-05;CT0130;999;impagado;62;Bizum;v3.2.0;jgarcia
PG01946;2023-04-05;CT0130;730;Pdo.;0;Efectivo;v3.1.8;import_batch
PG01947;2023-05-05;CT0130;730;OK;0;bizum;v3.2.1;sistema_auto
PG01948;2023-06-05;CT0130;730;Pdo.;0;Domiciliacion;v3.2.1;import_batch
PG01949;2023-07-05;CT0130;730;pagado;0;Domiciliacion;v3.2.1;admin
PG01950;2023-08-05;CT0130;730;Al corriente;0;TRANSF;v3.2.1;admin
PG01951;2023-09-05;CT0130;730;PAG;0;EFECTIVO;v3.2.1;mlopez
PG01952;2023-10-05;CT0130;730;Al corriente;0;Domiciliación;v3.2.1;sistema_auto
PG01953;2023-11-05;CT0130;730;Cobrado;0;Bizum;v3.2.1;mlopez
PG01954;2023-12-05;CT0130;730;Cobrado;0;Transf;v3.1.8;jgarcia
PG01955;2024-01-05;CT0130;730;pagado;0;efectivo;v3.2.0;sistema_auto
PG01956;2024-02-05;CT0130;730;P;0;Recibo;v3.1.8;mlopez
PG01957;2024-03-05;CT0130;730;Ok;0;Efectivo;v3.2.0;import_batch
PG01958;2024-04-05;CT0130;730;OK;0;BIZUM;v3.2.0;mlopez
PG01959;2024-05-05;CT0130;730;pagado;0;Transferencia;v3.2.0;mlopez
PG01960;2024-06-05;ct-0130;0;impagado;32;Metalico;v3.1.8;import_batch
PG01961;2024-07-05;CT0130;730;Atrasado;8;EFECTIVO;v3.2.0;import_batch
PG01962;2024-08-05;CT0130;730;Pagado;0;EFE;v3.1.8;mlopez
PG01963;2024-09-05;CT0130;730;OK;0;TRF;v3.1.8;admin
PG01964;2024-10-05;CT0130;730;Pdo.;0;bizum;v3.2.1;sistema_auto
PG01965;2024-11-05;CT0130;730;Fuera de plazo;10;Cash;v3.2.1;admin
PG01966;2024-12-05;CT0130;730;pagado;0;bizum;v3.2.0;mlopez
PG01967;2025-01-05;CT0130;730;Al corriente;0;EFE;v3.2.1;import_batch
PG01968;2025-02-05;CT0130;730;Al corriente;0;efectivo;v3.1.8;mlopez
PG01969;2025-03-05;CT0130;730;PAG;0;Metalico;v3.2.0;jgarcia
PG01970;2025-04-05;ct0130;730;Pagado;0;Domiciliacion;v3.2.0;mlopez
PG01971;2025-05-05;CT0130;730;Ok;0;EFE;v3.2.0;admin
PG01972;2025-06-05;CT0130;730;Cobrado;0;EFECTIVO;v3.2.1;mlopez
PG01973;2025-07-05;CT0130;730;Cobrado;0;Bizum;v3.1.8;jgarcia
PG01974;2025-08-05;CT0130;730;P;0;BIZUM;v3.1.8;sistema_auto
PG01975;2025-09-05;CT0130;730;Al corriente;0;TRANSFERENCIA;v3.2.1;admin
PG01976;2025-10-05;CT0130;730;OK;0;DOM;v3.2.0;jgarcia
PG01977;2025-11-05;ct0130;730;PAGADO;0;BIZUM;v3.2.1;mlopez
PG01978;2025-12-05;CT0130;730;pagado;0;TRANSF;v3.2.1;mlopez
PG01979;2022-12-05;CT 0131;470;P;0;BIZUM;v3.1.8;admin
PG01980;2023-01-05;CT0131;470;Pdo.;0;efectivo;v3.2.1;import_batch
PG01981;2023-02-05;CT0131;470;Cobrado;0;BZM;v3.2.1;import_batch
PG01982;2023-03-05;CT0131;470;Cobrado;0;transferencia;v3.2.1;import_batch
PG01983;2023-04-05;CT0131;470;Al corriente;0;Domiciliacion;v3.2.1;jgarcia
PG01984;2023-05-05;CT0131;470;PAGADO;0;BZM;v3.2.1;jgarcia
PG01985;2023-06-05;CT0131;470;Ok;0;Transferencia;v3.1.8;sistema_auto
PG01986;2023-07-05;CT0131;470;Atrasado;8;Bizum;v3.2.1;import_batch
PG01987;2023-08-05;CT0131;470;P;0;BIZUM;v3.2.0;admin
PG01988;2023-09-05;CT0131;470;Pdo.;0;EFECTIVO;v3.2.1;sistema_auto
PG01989;2023-10-05;CT0131;470;P;0;Efectivo;v3.2.0;mlopez
PG01990;2023-11-05;CT0131;470;PAG;0;Metalico;v3.2.0;admin
PG01991;2023-12-05;CT0131;470;Cobrado;0;Bizum;v3.2.0;sistema_auto
PG01992;2024-01-05;CT0131;470;Al corriente;-;EFE;v3.2.1;mlopez
PG01993;2024-02-05;CT0131;470;Ok;0;Transf;v3.1.8;admin
PG01994;2024-03-05;CT0131;470;PAGADO;0;Transferencia;v3.2.0;mlopez
PG01995;2024-04-05;CT0131;470;P;0;DOMICILIACION;v3.1.8;mlopez
PG01996;2024-05-05;CT0131;470;Al corriente;0;BZM;v3.2.1;mlopez
PG01997;2024-06-05;CT0131;470;pagado;0;bizum;v3.2.0;admin
PG01998;2024-07-05;CT0131;470;pagado;0;Cash;v3.1.8;admin
PG01999;2024-08-05;ct0131;470;PAGADO;0;Transf.;v3.2.1;mlopez
PG02000;2024-09-05;CT0131;470;Al corriente;0;Domiciliación;v3.1.8;jgarcia
PG02001;2024-10-05;CT0131;470;PAG;0;Transf.;v3.2.0;jgarcia
PG02002;2024-11-05;CT0131;470;OK;0;Cash;v3.1.8;mlopez
PG02003;2023-10-05;CT0132;2090;PAGADO;0;TRANSF;v3.2.1;import_batch
PG02004;2023-11-05;CT0132;2090;Ok;0;TRF;v3.1.8;jgarcia
PG02005;2023-12-05;CT0132;2090;OK;0;bizum;v3.1.8;mlopez
PG02006;2024-01-05;CT0132;2090;PAG;0;Efectivo;v3.2.1;sistema_auto
PG02007;2024-02-05;CT0132;2090;Pdo.;0;BIZUM;v3.2.1;jgarcia
PG02008;2024-03-05;CT0132;2090;PAG;0;BZM;v3.2.0;import_batch
PG02009;2024-04-05;CT0132;2090;Cobrado;0;BZM;v3.2.1;jgarcia
PG02010;2024-05-05;CT0132;2090;Cobrado;0;BZM;v3.2.0;mlopez
PG02011;2024-06-05;CT0132;2090;PAG;0;Metalico;v3.1.8;admin
PG02012;2024-07-05;CT0132;2090;P;0;EFE;v3.1.8;import_batch
PG02013;2024-08-05;CT0132;2090;Cobrado;0;Domiciliación;v3.1.8;sistema_auto
PG02014;2024-09-05;CT0132;2090;Atrasado;25;Recibo;v3.2.0;import_batch
PG02015;2024-08-05;CT0133;1420;Ok;0;DOM;v3.2.0;import_batch
PG02016;2024-09-05;CT0133;1420;P;0;EFECTIVO;v3.2.1;mlopez
PG02017;2024-10-05;CT0133;1420;pagado;0;Efectivo;v3.1.8;mlopez
PG02018;2024-11-05;CT0133;1420;Tarde;28;TRANSF;v3.2.1;jgarcia
PG02019;2024-12-05;CT0133;1420;P;0;BIZUM;v3.2.0;import_batch
PG02020;2025-01-05;CT0133;1420;PAG;0;DOM;v3.2.0;mlopez
PG02021;2025-02-05;ct0133;1420;Cobrado;0;bizum;v3.1.8;admin
PG02022;2025-03-05;CT0133;1420;Ok;0;Metalico;v3.2.1;jgarcia
PG02023;2025-04-05;CT0133;1420;PAGADO;0;Transferencia;v3.1.8;import_batch
PG02024;2025-05-05;CT0133;1420;Al corriente;??;Cash;v3.2.0;sistema_auto
PG02025;2025-06-05;CT0133;1420;Pagado;0;BZM;v3.2.0;import_batch
PG02026;2025-07-05;CT0133;1420;PAGADO;0;BZM;v3.2.0;sistema_auto
PG02027;2024-05-05;CT0134;590;PAG;0;Dom.;v3.2.0;sistema_auto
PG02028;2024-06-05;CT0134;590;PAGADO;0;TRANSF;v3.2.0;admin
PG02029;2024-07-05;CT0134;590;OK;0;Transf.;v3.2.0;admin
PG02030;2024-08-05;CT0134;590;Pagado;0;Bizum;v3.1.8;jgarcia
PG02031;2024-09-05;CT0134;590;Cobrado;0;Metalico;v3.2.0;admin
PG02032;2024-10-05;CT0134;590;Pdo.;0;TRF;v3.2.1;jgarcia
PG02033;2024-11-05;CT0134;590;Al corriente;0;BZM;v3.1.8;jgarcia
PG02034;2024-12-05;CT0134;590;Cobrado;0;Bizum;v3.2.0;admin
PG02035;2025-01-05;CT-0134;590;PAG;0;BIZUM;v3.2.0;sistema_auto
PG02036;2025-02-05;CT-0134;590;Ok;0;Domiciliación;v3.2.0;import_batch
PG02037;2025-03-05;0134;590;Pagado;0;Transf;v3.1.8;import_batch
PG02038;2025-04-05;CT0134;0;IMP;61;TRF;v3.1.8;jgarcia
PG02039;2025-05-05;CT0134;590;PAGADO;0;Transf.;v3.2.1;admin
PG02040;2025-06-05;CT0134;590;OK;0;bizum;v3.2.0;mlopez
PG02041;2025-07-05;CT0134;590;Con retraso;18;Bizum;v3.2.0;sistema_auto
PG02042;2025-08-05;CT0134;590;OK;0;TRANSF;v3.2.0;mlopez
PG02043;2025-09-05;CT0134;590;Pdo.;0;DOMICILIACION;v3.1.8;jgarcia
PG02044;2025-10-05;CT0134;590;Pdo.;0;Transferencia;v3.2.0;jgarcia
PG02045;2025-11-05;CT0134;590;Ok;0;bizum;v3.1.8;jgarcia
PG02046;2025-12-05;CT0134;590;Al corriente;0;Transferencia;v3.2.1;jgarcia
PG02047;2023-02-05;CT0135;760;OK;N/D;Transf.;v3.2.1;import_batch
PG02048;2023-03-05;CT0135;760;Ok;0;BIZUM;v3.1.8;admin
PG02049;2023-04-05;CT0135;760;Ok;0;Efectivo;v3.2.1;sistema_auto
PG02050;2023-05-05;CT0135;760;Ok;0;Domiciliacion;v3.2.1;admin
PG02051;2023-06-05;CT0135;760;Con retraso;11;DOMICILIACION;v3.2.1;admin
PG02052;2023-07-05;CT0135;760;Pagado;0;DOM;v3.1.8;import_batch
PG02053;2023-08-05;CT0135;0;NO;58;efectivo;v3.2.0;admin
PG02054;2023-09-05;CT0135;760;pagado;0;Transf.;v3.1.8;jgarcia
PG02055;2023-10-05;CT0135;760;PAGADO;0;Bizum;v3.2.0;mlopez
PG02056;2023-11-05;CT0135;760;Pagado;0;Transf;v3.2.0;sistema_auto
PG02057;2023-12-05;CT0135;760;Cobrado;0;Metalico;v3.1.8;mlopez
PG02058;2024-01-05;CT0135;760;PAG;0;DOMICILIACION;v3.1.8;sistema_auto
PG02059;2023-01-05;CT0136;1540;RETRASO;9;BIZUM;v3.2.1;import_batch
PG02060;2023-02-05;CT0136;1540;P;0;BZM;v3.2.1;admin
PG02061;2023-03-05;CT0136;1540;P;0;transferencia;v3.2.0;jgarcia
PG02062;2023-04-05;CT0136;1540;Pdo.;0;TRANSF;v3.2.0;mlopez
PG02063;2023-05-05;CT0136;1540;PAGADO;0;Transf;v3.2.1;mlopez
PG02064;2023-06-05;CT0136;1540;Cobrado;0;Domic.;v3.2.1;import_batch
PG02065;2025-04-05;ct-0137;490;PAGADO;0;Cash;v3.2.0;import_batch
PG02066;2025-05-05;CT0137;490;pagado;0;BIZUM;v3.2.1;sistema_auto
PG02067;2025-06-05;CT0137;490;Retraso;26;TRANSF;v3.2.1;jgarcia
PG02068;2025-07-05;CT0137;490;PAG;0;DOMICILIACION;v3.1.8;jgarcia
PG02069;2025-08-05;CT0137;490;retraso;17;transferencia;v3.2.1;sistema_auto
PG02070;2025-09-05;CT0137;490;Atrasado;17;bizum;v3.1.8;mlopez
PG02071;2025-10-05;CT0137;490;Pdo.;0;Domiciliacion;v3.2.0;import_batch
PG02072;2025-11-05;CT0137;490;Al corriente;0;DOM;v3.1.8;sistema_auto
PG02073;2025-12-05;CT0137;490;retraso;25;bizum;v3.2.1;admin
PG02074;2022-02-05;CT0138;3020;P;0;BIZUM;v3.1.8;admin
PG02075;2022-03-05;CT0138;3020;Fuera de plazo;29;Cash;v3.2.1;jgarcia
PG02076;2022-04-05;CT0138;3020;Ok;0;efectivo;v3.2.0;admin
PG02077;2022-05-05;CT0138;3020;retraso;15;EFE;v3.2.0;sistema_auto
PG02078;2022-06-05;CT0138;3020;RETRASO;8;Domiciliacion;v3.1.8;jgarcia
PG02079;2022-07-05;CT0138;3020;Pdo.;0;Transf.;v3.1.8;admin
PG02080;2022-08-05;CT0138;3020;PAGADO;0;BZM;v3.2.0;import_batch
PG02081;2022-09-05;CT0138;3020;Al corriente;0;TRANSFERENCIA;v3.2.1;mlopez
PG02082;2022-10-05;CT0138;3020;OK;0;Domic.;v3.2.0;admin
PG02083;2022-11-05;CT0138;3020;PAGADO;0;Domiciliación;v3.2.0;mlopez
PG02084;2022-12-05;CT0138;3020;Pdo.;0;DOMICILIACION;v3.1.8;mlopez
PG02085;2023-01-05;CT0138;3020;OK;0;BIZUM;v3.2.1;jgarcia
PG02086;2023-02-05;CT0138;3020;Cobrado;0;TRF;v3.2.0;sistema_auto
PG02087;2023-03-05;CT0138;3020;Pdo.;0;DOMICILIACION;v3.2.0;admin
PG02088;2023-04-05;ct0138;3020;Pdo.;0;Cash;v3.2.1;sistema_auto
PG02089;2023-05-05;CT0138;3020;Pagado;0;bizum;v3.1.8;sistema_auto
PG02090;2023-06-05;CT0138;3020;pagado;0;DOM;v3.2.0;jgarcia
PG02091;2025-05-05;CT0139;640;Pagado;0;BZM;v3.1.8;admin
PG02092;2025-06-05;CT0139;640;Pagado;0;Dom.;v3.1.8;mlopez
PG02093;2025-07-05;CT0139;640;Pdo.;0;BIZUM;v3.2.1;mlopez
PG02094;2025-08-05;CT0139;640;PAGADO;0;EFECTIVO;v3.2.0;admin
PG02095;2025-09-05;CT0139;640;RET;23;Domiciliacion;v3.2.1;admin
PG02096;2025-10-05;CT0139;640;Pdo.;0;Transf.;v3.2.0;import_batch
PG02097;2025-11-05;CT0139;640;RET;25;Recibo;v3.1.8;admin
PG02098;2025-12-05;CT0139;640;RET;19;Dom.;v3.2.1;sistema_auto
PG02099;2023-08-05;CT0140;1070;pagado;0;DOMICILIACION;v3.2.0;sistema_auto
PG02100;2023-09-05;CT0140;1070;Cobrado;0;efectivo;v3.2.1;jgarcia
PG02101;2023-10-05;CT0140;1070;Al corriente;0;Recibo;v3.2.1;sistema_auto
PG02102;2023-11-05;CT0140;1070;Cobrado;0;BZM;v3.2.1;import_batch
PG02103;2023-12-05;CT0140;1070;PAG;0;transferencia;v3.2.1;mlopez
PG02104;2024-01-05;CT0140;1070;pagado;-;EFE;v3.2.1;sistema_auto
PG02105;2024-02-05;CT0140;1070;Al corriente;0;Efectivo;v3.2.1;jgarcia
PG02106;2024-03-05;CT0140;1070;P;0;Efectivo;v3.1.8;admin
PG02107;2024-04-05;CT0140;1070;OK;0;DOMICILIACION;v3.2.1;admin
PG02108;2024-05-05;CT0140;1070;pagado;0;bizum;v3.2.0;sistema_auto
PG02109;2024-06-05;CT0140;1070;PAG;0;EFECTIVO;v3.1.8;mlopez
PG02110;2024-07-05;CT0140;1070;Pdo.;0;Cash;v3.2.0;sistema_auto
PG02111;2024-08-05;CT0140;1070;RET;24;Domiciliación;v3.1.8;mlopez
PG02112;2024-09-05;CT0140;999;Moroso;48;Dom.;v3.2.1;admin
PG02113;2024-10-05;CT0140;1070;Ok;0;Efectivo;v3.2.1;import_batch
PG02114;2024-11-05;CT0140;1070;OK;0;Transf.;v3.2.1;import_batch
PG02115;2024-12-05;CT0140;1070;Al corriente;0;BIZUM;v3.2.1;sistema_auto
PG02116;2025-01-05;CT0140;1070;P;0;Cash;v3.2.0;mlopez
PG02117;2025-02-05;CT0140;1070;RETRASO;16;efectivo;v3.1.8;sistema_auto
PG02118;2025-03-05;CT0140;1070;pagado;0;Cash;v3.1.8;admin
PG02119;2025-04-05;CT0140;1070;Pagado;0;Bizum;v3.2.1;admin
PG02120;2025-05-05;CT0140;0;impagado;N/D;Domic.;v3.1.8;mlopez
PG02121;2025-06-05;CT0140;1070;Cobrado;0;EFECTIVO;v3.2.0;import_batch
PG02122;2025-07-05;CT0140;1070;PAG;0;bizum;v3.2.1;sistema_auto
PG02123;2024-10-05;CT0141;520;Ok;0;transferencia;v3.2.1;import_batch
PG02124;2024-11-05;CT0141;520;Pdo.;0;Domiciliación;v3.2.1;mlopez
PG02125;2024-12-05;CT0141;520;pagado;0;bizum;v3.2.1;import_batch
PG02126;2025-01-05;CT0141;;Moroso;90;transferencia;v3.2.0;admin
PG02127;2025-02-05;CT0141;520;Al corriente;0;Metalico;v3.1.8;import_batch
PG02128;2025-03-05;CT0141;520;Cobrado;0;Efectivo;v3.2.0;mlopez
PG02129;2025-04-05;CT0141;520;Pdo.;0;Domiciliacion;v3.2.1;import_batch
PG02130;2025-05-05;CT0141;N/A;IMPAGADO;N/D;TRANSF;v3.2.0;sistema_auto
PG02131;2025-06-05;CT0141;520;OK;0;BIZUM;v3.2.0;mlopez
PG02132;2025-07-05;CT0141;520;Pagado;0;Cash;v3.1.8;admin
PG02133;2025-08-05;CT0141;520;Con retraso;19;DOM;v3.2.0;mlopez
PG02134;2025-09-05;CT0141;520;PAG;0;EFECTIVO;v3.2.0;admin
PG02135;2024-04-05;CT0142;2240;PAGADO;-;Transf;v3.1.8;sistema_auto
PG02136;2024-05-05;CT0142;2240;pagado;0;Recibo;v3.2.0;jgarcia
PG02137;2024-06-05;CT0142;2240;PAG;0;bizum;v3.2.0;admin
PG02138;2024-07-05;CT0142;2240;PAG;0;Cash;v3.2.1;jgarcia
PG02139;2024-08-05;CT0142;2240;P;0;BIZUM;v3.2.0;jgarcia
PG02140;2024-09-05;CT0142;2240;Ok;0;BZM;v3.1.8;admin
PG02141;2024-10-05;CT0142;2240;Cobrado;0;EFECTIVO;v3.2.1;mlopez
PG02142;2024-11-05;CT0142;2240;RET;15;EFECTIVO;v3.1.8;import_batch
PG02143;2024-12-05;CT0142;2240;P;0;Domiciliación;v3.2.0;mlopez
PG02144;2025-01-05;CT0142;2240;Cobrado;0;Efectivo;v3.1.8;import_batch
PG02145;2025-02-05;CT0142;2240;Pdo.;0;Domiciliacion;v3.2.0;jgarcia
PG02146;2025-03-05;CT0142;2240;OK;0;DOM;v3.2.1;sistema_auto
PG02147;2025-04-05;CT0142;2240;Pagado;0;BZM;v3.1.8;admin
PG02148;2025-05-05;CT0142;2240;PAGADO;0;EFE;v3.2.0;import_batch
PG02149;2025-06-05;CT0142;2240;Cobrado;0;EFE;v3.2.0;jgarcia
PG02150;2025-07-05;CT0142;2240;Al corriente;0;Bizum;v3.2.1;admin
PG02151;2025-08-05;CT0142;0;impagado;65;Efectivo;v3.1.8;jgarcia
PG02152;2025-09-05;CT0142;2240;Pdo.;0;TRF;v3.2.1;import_batch
PG02153;2025-10-05;CT0142;2240;pagado;0;DOM;v3.2.1;mlopez
PG02154;2025-11-05;CT0142;2240;PAGADO;0;Transf.;v3.1.8;mlopez
PG02155;2025-12-05;CT 0142;2240;Cobrado;0;BZM;v3.2.1;mlopez
PG02156;2025-02-05;CT0143;2400;PAGADO;0;Domic.;v3.1.8;sistema_auto
PG02157;2025-03-05;CT0143;2400;Cobrado;0;BIZUM;v3.1.8;import_batch
PG02158;2025-04-05;CT0143;2400;Pdo.;0;DOMICILIACION;v3.1.8;jgarcia
PG02159;2025-05-05;CT0143;2400;Cobrado;0;TRANSF;v3.1.8;mlopez
PG02160;2025-06-05;CT0143;2400;Cobrado;0;Domiciliación;v3.1.8;jgarcia
PG02161;2025-07-05;CT0143;2400;Pdo.;0;TRANSF;v3.1.8;mlopez
PG02162;2025-08-05;CT0143;2400;Ok;0;Metalico;v3.2.1;sistema_auto
PG02163;2025-09-05;CT0143;2400;pagado;0;Bizum;v3.2.1;jgarcia
PG02164;2025-10-05;CT0143;2400;Cobrado;0;Transf.;v3.1.8;jgarcia
PG02165;2025-11-05;CT0143;2400;PAG;0;Transf;v3.2.0;sistema_auto
PG02166;2025-12-05;CT0143;2400;Pdo.;0;Domiciliación;v3.1.8;sistema_auto
PG02167;2023-04-05;CT0144;1060;Pagado;0;Metalico;v3.2.1;mlopez
PG02168;2023-05-05;CT0144;1060;Pdo.;0;BIZUM;v3.2.1;jgarcia
PG02169;2023-06-05;CT0144;1060;Ok;0;transferencia;v3.2.1;jgarcia
PG02170;2023-07-05;CT0144;1060;PAG;0;Transf.;v3.2.0;admin
PG02171;2025-08-05;CT0145;1220;Pdo.;0;EFECTIVO;v3.2.1;import_batch
PG02172;2025-09-05;CT0145;1220;PAGADO;0;Recibo;v3.2.1;sistema_auto
PG02173;2025-10-05;ct-0145;1220;Cobrado;;TRANSF;v3.2.0;mlopez
PG02174;2025-11-05;CT0145;1220;Pagado;0;BIZUM;v3.2.0;mlopez
PG02175;2025-12-05;CT0145;1220;P;0;Transf;v3.2.1;admin
PG02176;2025-01-05;CT0146;1320;Al corriente;0;Metalico;v3.2.1;sistema_auto
PG02177;2025-02-05;CT0146;1320;Al corriente;0;BZM;v3.2.0;jgarcia
PG02178;2025-03-05;CT0146;1320;Ok;0;efectivo;v3.1.8;sistema_auto
PG02179;2025-04-05;CT0146;1320;pagado;??;Domiciliación;v3.2.1;jgarcia
PG02180;2025-05-05;CT0146;1320;P;0;EFE;v3.1.8;import_batch
PG02181;2025-06-05;ct0146;1320;Pagado;0;Domiciliación;v3.2.1;admin
PG02182;2025-07-05;CT0146;1320;Al corriente;0;Cash;v3.2.0;sistema_auto
PG02183;2025-08-05;CT0146;1320;Cobrado;0;BZM;v3.2.1;mlopez
PG02184;2025-09-05;CT0146;1320;Retraso;24;Dom.;v3.2.1;mlopez
PG02185;2025-10-05;CT0146;1320;OK;0;TRANSFERENCIA;v3.2.0;mlopez
PG02186;2025-11-05;CT0146;1320;Cobrado;0;Domiciliación;v3.2.0;jgarcia
PG02187;2025-12-05;CT0146;1320;Pagado;0;Efectivo;v3.1.8;jgarcia
PG02188;2024-12-05;ct0147;850;P;0;Metalico;v3.2.1;import_batch
PG02189;2025-01-05;CT0147;850;Ok;0;Metalico;v3.2.0;mlopez
PG02190;2025-02-05;CT0147;850;Al corriente;0;DOM;v3.1.8;admin
PG02191;2025-03-05;CT0147;850;PAGADO;0;EFECTIVO;v3.2.0;jgarcia
PG02192;2025-04-05;CT0147;850;Ok;0;BIZUM;v3.2.1;mlopez
PG02193;2025-05-05;CT0147;0;Impagado;73;Domiciliacion;v3.1.8;admin
PG02194;2025-06-05;CT0147;850;Ok;N/A;Domiciliación;v3.2.0;mlopez
PG02195;2025-07-05;CT0147;850;Fuera de plazo;21;TRANSFERENCIA;v3.1.8;sistema_auto
PG02196;2025-08-05;CT0147;850;Ok;0;Metalico;v3.2.0;mlopez
PG02197;2025-09-05;CT0147;850;Cobrado;0;Efectivo;v3.1.8;mlopez
PG02198;2025-10-05;CT0147;850;OK;0;Recibo;v3.1.8;admin
PG02199;2025-11-05;CT0147;850;pagado;0;bizum;v3.2.0;sistema_auto
PG02200;2025-12-05;CT0147;850;Pdo.;0;Efectivo;v3.1.8;sistema_auto
PG02201;2022-10-05;CT0148;2360;P;0;Transf;v3.1.8;jgarcia
PG02202;2022-11-05;CT0148;2360;P;0;TRF;v3.2.1;mlopez
PG02203;2022-12-05;CT0148;2360;Ok;0;EFE;v3.2.0;mlopez
PG02204;2023-01-05;0148;2360;Cobrado;0;EFECTIVO;v3.2.1;mlopez
PG02205;2023-02-05;CT0148;2360;Pagado;0;bizum;v3.2.0;admin
PG02206;2023-03-05;CT0148;2360;PAG;0;transferencia;v3.1.8;admin
PG02207;2023-04-05;CT0148;2360;P;0;TRF;v3.1.8;sistema_auto
PG02208;2023-05-05;CT0148;2360;Pagado;N/A;Cash;v3.1.8;jgarcia
PG02209;2023-06-05;CT0148;2360;PAGADO;N/A;Domiciliacion;v3.1.8;sistema_auto
