Suma de Dias_Retraso,Estado_Pago,Año,Trimestre,Mes,Día,ID_Contrato,ID_Pago,Suma de Importe_Pagado,Metodo_Pago
0,Pagado,2025,Qtr 3,agosto,5,CT0121,PG01794,2130 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0130,PG01974,730 €,Bizum
0,Pagado,2025,Qtr 3,agosto,5,CT0134,PG02042,590 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0139,PG02094,640 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0143,PG02162,2400 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0145,PG02171,1220 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0146,PG02183,1320 €,Bizum
0,Pagado,2025,Qtr 3,agosto,5,ct0147,PG02196,850 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT-0150,PG02241,1680 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,0012,PG00223,800 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,0013,PG00237,1670 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,0046,PG00699,480 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,CT0001,PG00007,1070 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,ct-0003,PG00057,1380 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0008,PG00147,1450 €,Efectivo
99,Pagado,2025,Qtr 3,septiembre,5,CT0010,PG00175,1400 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0011,PG00200,690 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,CT0014,PG00251,2560 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0016,PG00278,1930 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0019,PG00312,2710 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0022,PG00353,990 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,CT0023,PG00367,1210 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,CT0027,PG00432,780 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0030,PG00465,880 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0031,PG00491,470 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0033,PG00523,650 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0038,PG00579,920 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0039,PG00581,2510 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0041,PG00612,2670 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0043,PG00651,1090 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0044,PG00668,1460 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,CT0059,PG00913,760 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0062,PG00960,1860 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,CT0064,PG01004,2390 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0065,PG01009,2010 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0066,PG01016,3040 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0069,PG01067,1490 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,ct0073,PG01122,1760 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0074,PG01136,2720 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0075,PG01142,460 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0077,PG01164,540 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT-0078,PG01179,800 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0079,PG01202,460 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0080,PG01216,450 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0081,PG01231,1290 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0083,PG01252,560 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0085,PG01278,2330 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0090,PG01370,1230 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0091,PG01395,950 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,CT0094,PG01431,1060 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0097,PG01476,1620 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0099,PG01499,1720 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0100,PG01528,2990 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0104,PG01569,2020 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,CT0109,PG01659,2070 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0113,PG01715,2770 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0116,PG01748,1310 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0121,PG01795,2130 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,ct0129,PG01941,3030 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0130,PG01975,730 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0134,PG02043,590 €,Domiciliación
0,Pagado,2025,Qtr 3,septiembre,5,CT0141,PG02134,520 €,Efectivo
0,Pagado,2025,Qtr 3,septiembre,5,CT0142,PG02152,2240 €,Transferencia
0,Pagado,2025,Qtr 3,septiembre,5,CT0143,PG02163,2400 €,Bizum
0,Pagado,2025,Qtr 3,septiembre,5,CT0145,PG02172,1220 €,Recibo
0,Pagado,2025,Qtr 3,septiembre,5,ct0147,PG02197,850 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0001,PG00008,1070 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0003,PG00058,1380 €,Domiciliación
0,Pagado,2025,Qtr 4,octubre,5,CT0007,PG00119,1080 €,Domiciliación
0,Pagado,2025,Qtr 4,octubre,5,CT0008,PG00148,1450 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0011,PG00201,690 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0013,PG00238,1670 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0014,PG00252,2560 €,Domiciliación
0,Pagado,2025,Qtr 4,octubre,5,CT0016,PG00279,1930 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0022,PG00354,990 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0023,PG00368,1210 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0027,PG00433,780 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0031,PG00492,470 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0032,PG00512,1790 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0033,PG00524,650 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0035,PG00540,950 €,Domiciliación
0,Pagado,2025,Qtr 4,octubre,5,CT0039,PG00582,2510 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0041,PG00613,2670 €,Domiciliación
0,Pagado,2025,Qtr 4,octubre,5,CT0044,PG00669,1460 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0045,PG00676,1440 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0050,PG00787,750 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0051,PG00809,520 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0055,PG00871,900 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0059,PG00914,760 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0062,PG00961,1860 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0065,PG01010,2010 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0066,PG01017,3040 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0072,PG01106,670 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,ct0073,PG01123,1760 €,Domiciliación
0,Pagado,2025,Qtr 4,octubre,5,CT0074,PG01137,2720 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0075,PG01143,460 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0080,PG01217,450 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0089,PG01344,760 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0090,PG01371,1230 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0094,PG01432,1060 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0099,PG01500,1720 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0100,PG01529,2990 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0103,PG01557,1180 €,Efectivo
0,Pagado,2025,Qtr 4,octubre,5,CT0104,PG01570,2020 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0109,PG01660,2070 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0113,PG01716,2770 €,Domiciliación
0,Pagado,2025,Qtr 4,octubre,5,CT0121,PG01796,2130 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,ct0129,PG01942,3030 €,Bizum
0,Pagado,2025,Qtr 4,octubre,5,CT0130,PG01976,730 €,Domiciliación
0,Pagado,2025,Qtr 4,octubre,5,CT0134,PG02044,590 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0137,PG02071,490 €,Domiciliación
0,Pagado,2025,Qtr 4,octubre,5,CT0139,PG02096,640 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0142,PG02153,2240 €,Domiciliación
0,Pagado,2025,Qtr 4,octubre,5,CT0143,PG02164,2400 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,CT0146,PG02185,1320 €,Transferencia
0,Pagado,2025,Qtr 4,octubre,5,ct0147,PG02198,850 €,Recibo
0,Pagado,2025,Qtr 4,octubre,5,CT0150,PG02243,1680 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT 0020,PG00337,720 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0001,PG00009,1070 €,Recibo
99,Pagado,2025,Qtr 4,noviembre,5,ct-0007,PG00120,1080 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0010,PG00177,1400 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0011,PG00202,690 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0012,PG00225,800 €,Domiciliación
0,Pagado,2025,Qtr 4,noviembre,5,CT0014,PG00253,2560 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0016,PG00280,1930 €,Domiciliación
0,Pagado,2025,Qtr 4,noviembre,5,CT0018,PG00297,2120 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0019,PG00314,2710 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0022,PG00355,990 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0023,PG00369,1210 €,Domiciliación
0,Pagado,2025,Qtr 4,noviembre,5,CT0027,PG00434,780 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0032,PG00513,1790 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0033,PG00525,650 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0035,PG00541,950 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0039,PG00583,2510 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0041,PG00614,2670 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0044,PG00670,1460 €,Transferencia
99,Pagado,2025,Qtr 4,noviembre,5,CT0046,PG00701,480 €,Domiciliación
0,Pagado,2025,Qtr 4,noviembre,5,ct-0050,PG00788,750 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0055,PG00872,900 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0059,PG00915,760 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0062,PG00962,1860 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0064,PG01006,2390 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0065,PG01011,2010 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT-0066,PG01018,3040 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0069,PG01069,1490 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0072,PG01107,670 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,ct0073,PG01124,1760 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0075,PG01144,460 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0077,PG01166,540 €,Domiciliación
0,Pagado,2025,Qtr 4,noviembre,5,CT0081,PG01233,1290 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0082,PG01240,740 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0085,PG01280,2330 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0089,PG01345,760 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0091,PG01397,950 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0094,PG01433,1060 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0097,PG01478,1620 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0100,PG01530,2990 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0103,PG01558,1180 €,Domiciliación
0,Pagado,2025,Qtr 4,noviembre,5,CT0109,PG01661,2070 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0113,PG01717,2770 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0116,PG01750,1310 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0121,PG01797,2130 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,ct0129,PG01943,3030 €,Efectivo
0,Pagado,2025,Qtr 4,noviembre,5,CT0130,PG01977,730 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0134,PG02045,590 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0137,PG02072,490 €,Domiciliación
0,Pagado,2025,Qtr 4,noviembre,5,CT0142,PG02154,2240 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0143,PG02165,2400 €,Transferencia
0,Pagado,2025,Qtr 4,noviembre,5,CT0145,PG02174,1220 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0146,PG02186,1320 €,Domiciliación
0,Pagado,2025,Qtr 4,noviembre,5,ct0147,PG02199,850 €,Bizum
0,Pagado,2025,Qtr 4,noviembre,5,CT0150,PG02244,1680 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT 0039,PG00584,2510 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT 0041,PG00615,2670 €,Transferencia
0,Pagado,2025,Qtr 4,diciembre,5,CT 0064,PG01007,2390 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT 0129,PG01944,3030 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT 0142,PG02155,2240 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT0008,PG00150,1450 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0010,PG00178,1400 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT0011,PG00203,690 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0012,PG00226,800 €,Recibo
0,Pagado,2025,Qtr 4,diciembre,5,CT0018,PG00298,2120 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0019,PG00315,2710 €,Transferencia
0,Pagado,2025,Qtr 4,diciembre,5,CT0020,PG00338,720 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0022,PG00356,990 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0023,PG00370,1210 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0032,PG00514,1790 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT0033,PG00526,650 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT0045,PG00678,1440 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0046,PG00702,480 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0050,PG00789,750 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT0051,PG00811,520 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0055,PG00873,900 €,Recibo
0,Pagado,2025,Qtr 4,diciembre,5,CT0059,PG00916,760 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0062,PG00963,1860 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0065,PG01012,2010 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT0066,PG01019,3040 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT0069,PG01070,1490 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0072,PG01108,670 €,Transferencia
0,Pagado,2025,Qtr 4,diciembre,5,ct0073,PG01125,1760 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0075,PG01145,460 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0077,PG01167,540 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0081,PG01234,1290 €,Recibo
0,Pagado,2025,Qtr 4,diciembre,5,CT0082,PG01241,740 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0085,PG01281,2330 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0089,PG01346,760 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0090,PG01373,1230 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0091,PG01398,950 €,Transferencia
0,Pagado,2025,Qtr 4,diciembre,5,CT0094,PG01434,1060 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0097,PG01479,1620 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0099,PG01502,1720 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0100,PG01531,2990 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT0103,PG01559,1180 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0104,PG01572,2020 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT0109,PG01662,2070 €,Bizum
0,Pagado,2025,Qtr 4,diciembre,5,CT0121,PG01798,2130 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0130,PG01978,730 €,Transferencia
0,Pagado,2025,Qtr 4,diciembre,5,CT0134,PG02046,590 €,Transferencia
0,Pagado,2025,Qtr 4,diciembre,5,CT0143,PG02166,2400 €,Domiciliación
0,Pagado,2025,Qtr 4,diciembre,5,CT0145,PG02175,1220 €,Transferencia
0,Pagado,2025,Qtr 4,diciembre,5,CT0146,PG02187,1320 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,ct0147,PG02200,850 €,Efectivo
0,Pagado,2025,Qtr 4,diciembre,5,CT0150,PG02245,1680 €,Efectivo
