codigo,magnitud,tipoMagnitud,lugar,profundidadKm,tsunami,red,alerta,sentidos,estado,fechaHora,fuentes,estaciones,ubicacion
ak600000640,6.1,mb,"Wellington, New Zealand",346.1,False,uu,,2016,reviewed,2026-03-30T13:31:00Z,"[""pr""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 182, ""magnitudLocal"": 6.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 270, ""magnitudLocal"": 6.4}, {""codigo"": ""GE.STU"", ""distanciaKm"": 18, ""magnitudLocal"": 6.2}]","{""type"": ""Point"", ""coordinates"": [-45.529594, 20.766646]}"
ak600000641,7.1,mww,"Santiago, Chile",601.9,False,uu,yellow,2900,automatic,2026-04-19T00:45:00Z,"[""us""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 231, ""magnitudLocal"": 6.8}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 272, ""magnitudLocal"": 7.2}, {""codigo"": ""GE.STU"", ""distanciaKm"": 5, ""magnitudLocal"": 6.9}]","{""type"": ""Point"", ""coordinates"": [-27.638336, -74.32063]}"
ak600000642,3.3,mb,"Mexico City, Mexico",24.4,False,ak,yellow,808,automatic,2026-12-01T07:36:00Z,"[""ak"", ""us""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 204, ""magnitudLocal"": 3.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 263, ""magnitudLocal"": 3.6}]","{""type"": ""Point"", ""coordinates"": [-37.286739, -26.240263]}"
ak600000643,7.3,ml,"Jakarta, Indonesia",576.6,False,hv,green,1261,reviewed,2026-05-14T04:08:00Z,"[""pr"", ""uu"", ""nc""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 257, ""magnitudLocal"": 7.5}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 139, ""magnitudLocal"": 7.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 211, ""magnitudLocal"": 7.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 231, ""magnitudLocal"": 7.6}, {""codigo"": ""GE.STU"", ""distanciaKm"": 79, ""magnitudLocal"": 7.0}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 83, ""magnitudLocal"": 6.9}, {""codigo"": ""GE.STU"", ""distanciaKm"": 265, ""magnitudLocal"": 6.8}]","{""type"": ""Point"", ""coordinates"": [-124.45812, 56.823623]}"
ak600000644,8.4,mww,"Wellington, New Zealand",442.0,False,hv,,856,automatic,2026-09-15T14:02:00Z,"[""ci""]","[{""codigo"": ""II.PFO"", ""distanciaKm"": 198, ""magnitudLocal"": 8.1}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 113, ""magnitudLocal"": 8.3}, {""codigo"": ""II.PFO"", ""distanciaKm"": 204, ""magnitudLocal"": 8.1}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 130, ""magnitudLocal"": 8.0}, {""codigo"": ""II.KIV"", ""distanciaKm"": 277, ""magnitudLocal"": 8.0}]","{""type"": ""Point"", ""coordinates"": [60.840859, -48.759268]}"
ak600000645,5.0,mwr,"Jakarta, Indonesia",213.5,False,pr,,3271,automatic,2026-04-19T03:10:00Z,"[""uu"", ""pr"", ""ci""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 117, ""magnitudLocal"": 5.3}, {""codigo"": ""GE.STU"", ""distanciaKm"": 210, ""magnitudLocal"": 5.2}]","{""type"": ""Point"", ""coordinates"": [56.466351, -20.499063]}"
ak600000646,3.0,mwr,"Santiago, Chile",193.9,False,nc,,2629,reviewed,2026-07-03T02:00:00Z,"[""ci"", ""hv"", ""us""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 94, ""magnitudLocal"": 3.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 193, ""magnitudLocal"": 2.6}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 41, ""magnitudLocal"": 2.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 173, ""magnitudLocal"": 2.9}, {""codigo"": ""II.PFO"", ""distanciaKm"": 296, ""magnitudLocal"": 3.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 300, ""magnitudLocal"": 3.2}]","{""type"": ""Point"", ""coordinates"": [-158.328675, 54.617062]}"
ak600000647,7.0,mb,"Santiago, Chile",12.8,False,uu,orange,3522,reviewed,2026-01-11T20:33:00Z,"[""nc"", ""uu""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 54, ""magnitudLocal"": 6.6}, {""codigo"": ""II.KIV"", ""distanciaKm"": 81, ""magnitudLocal"": 6.8}]","{""type"": ""Point"", ""coordinates"": [53.015861, -16.922981]}"
ak600000648,5.0,mb,"Santiago, Chile",366.3,False,pr,,4683,reviewed,2026-12-24T04:58:00Z,"[""ak""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 45, ""magnitudLocal"": 5.3}, {""codigo"": ""GE.STU"", ""distanciaKm"": 72, ""magnitudLocal"": 4.9}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 19, ""magnitudLocal"": 5.0}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 300, ""magnitudLocal"": 5.5}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 283, ""magnitudLocal"": 4.9}]","{""type"": ""Point"", ""coordinates"": [36.942446, 23.393749]}"
ak600000649,3.6,mww,"Mexico City, Mexico",216.2,False,hv,,2316,reviewed,2026-09-01T20:17:00Z,"[""ci"", ""ak""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 68, ""magnitudLocal"": 3.2}, {""codigo"": ""GE.STU"", ""distanciaKm"": 66, ""magnitudLocal"": 3.7}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 17, ""magnitudLocal"": 3.9}]","{""type"": ""Point"", ""coordinates"": [75.947921, -89.78569]}"
ak600000650,3.9,ml,"Granada, Spain",392.9,False,ci,,2001,reviewed,2026-11-13T22:41:00Z,"[""pr"", ""us""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 157, ""magnitudLocal"": 4.0}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 163, ""magnitudLocal"": 4.3}, {""codigo"": ""II.KIV"", ""distanciaKm"": 219, ""magnitudLocal"": 4.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 182, ""magnitudLocal"": 3.8}, {""codigo"": ""II.PFO"", ""distanciaKm"": 136, ""magnitudLocal"": 4.3}]","{""type"": ""Point"", ""coordinates"": [-10.706482, -83.22569]}"
ak600000651,6.4,ml,"Aleutian Islands, Alaska",682.5,False,nc,,1319,reviewed,2026-12-05T04:01:00Z,"[""pr"", ""us""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 61, ""magnitudLocal"": 6.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 75, ""magnitudLocal"": 6.5}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 119, ""magnitudLocal"": 6.2}, {""codigo"": ""II.PFO"", ""distanciaKm"": 194, ""magnitudLocal"": 6.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 96, ""magnitudLocal"": 6.3}]","{""type"": ""Point"", ""coordinates"": [-26.436077, -47.741267]}"
ak600000652,1.1,mwr,"Santiago, Chile",219.9,False,uu,,4976,automatic,2026-09-02T05:31:00Z,"[""uu"", ""hv"", ""pr""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 183, ""magnitudLocal"": 1.5}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 227, ""magnitudLocal"": 0.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 139, ""magnitudLocal"": 1.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 118, ""magnitudLocal"": 0.9}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 42, ""magnitudLocal"": 1.4}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 67, ""magnitudLocal"": 1.0}]","{""type"": ""Point"", ""coordinates"": [28.194953, -38.684001]}"
ak600000653,5.1,mwr,"Jakarta, Indonesia",188.8,False,ak,,2041,automatic,2026-05-05T18:20:00Z,"[""ak""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 29, ""magnitudLocal"": 5.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 70, ""magnitudLocal"": 5.2}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 116, ""magnitudLocal"": 5.6}]","{""type"": ""Point"", ""coordinates"": [179.17429, 46.844787]}"
ak600000654,4.1,mwr,"Mexico City, Mexico",42.9,False,uu,green,2493,reviewed,2026-02-01T13:37:00Z,"[""us""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 159, ""magnitudLocal"": 4.5}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 103, ""magnitudLocal"": 3.9}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 194, ""magnitudLocal"": 3.9}, {""codigo"": ""GE.STU"", ""distanciaKm"": 69, ""magnitudLocal"": 3.6}, {""codigo"": ""II.PFO"", ""distanciaKm"": 26, ""magnitudLocal"": 3.9}]","{""type"": ""Point"", ""coordinates"": [80.47242, -49.779708]}"
ak600000655,0.9,mww,"Santiago, Chile",19.3,False,hv,green,4770,reviewed,2026-03-19T15:36:00Z,"[""pr"", ""ci"", ""ak""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 109, ""magnitudLocal"": 1.1}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 175, ""magnitudLocal"": 1.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 275, ""magnitudLocal"": 1.1}]","{""type"": ""Point"", ""coordinates"": [19.935805, -12.556059]}"
ak600000656,6.9,mb,"Jakarta, Indonesia",645.9,False,ci,yellow,2398,automatic,2026-07-10T02:54:00Z,"[""ci"", ""us""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 287, ""magnitudLocal"": 6.7}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 172, ""magnitudLocal"": 6.8}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 48, ""magnitudLocal"": 6.5}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 29, ""magnitudLocal"": 7.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 98, ""magnitudLocal"": 6.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 85, ""magnitudLocal"": 7.3}, {""codigo"": ""GE.STU"", ""distanciaKm"": 22, ""magnitudLocal"": 7.3}]","{""type"": ""Point"", ""coordinates"": [56.168381, -86.631018]}"
ak600000657,2.4,mwr,"Athens, Greece",315.6,False,ak,,1338,automatic,2026-10-16T12:53:00Z,"[""nc"", ""hv"", ""ci""]","[{""codigo"": ""II.PFO"", ""distanciaKm"": 21, ""magnitudLocal"": 2.5}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 77, ""magnitudLocal"": 2.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 200, ""magnitudLocal"": 2.7}, {""codigo"": ""II.PFO"", ""distanciaKm"": 83, ""magnitudLocal"": 2.8}, {""codigo"": ""II.KIV"", ""distanciaKm"": 254, ""magnitudLocal"": 2.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 37, ""magnitudLocal"": 2.4}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 24, ""magnitudLocal"": 2.2}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 34, ""magnitudLocal"": 2.1}]","{""type"": ""Point"", ""coordinates"": [-39.296359, -57.388675]}"
ak600000658,6.5,ml,"Santiago, Chile",510.9,False,us,,81,automatic,2026-05-25T21:15:00Z,"[""us""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 271, ""magnitudLocal"": 7.0}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 9, ""magnitudLocal"": 6.1}, {""codigo"": ""GE.STU"", ""distanciaKm"": 174, ""magnitudLocal"": 6.4}]","{""type"": ""Point"", ""coordinates"": [-108.983318, -16.507534]}"
ak600000659,4.0,mw,"Santiago, Chile",513.9,False,ak,yellow,640,automatic,2026-11-29T06:19:00Z,"[""pr""]","[{""codigo"": ""II.PFO"", ""distanciaKm"": 229, ""magnitudLocal"": 4.4}, {""codigo"": ""GE.STU"", ""distanciaKm"": 249, ""magnitudLocal"": 4.1}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 166, ""magnitudLocal"": 3.7}, {""codigo"": ""II.PFO"", ""distanciaKm"": 93, ""magnitudLocal"": 3.8}]","{""type"": ""Point"", ""coordinates"": [29.419634, 48.524845]}"
ak600000660,7.0,mb,"Aleutian Islands, Alaska",119.5,False,pr,,1084,reviewed,2026-04-06T23:32:00Z,"[""hv""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 281, ""magnitudLocal"": 6.8}, {""codigo"": ""II.KIV"", ""distanciaKm"": 13, ""magnitudLocal"": 6.6}]","{""type"": ""Point"", ""coordinates"": [-158.943711, 56.578357]}"
ak600000661,6.3,ml,"Aleutian Islands, Alaska",641.4,False,us,green,2594,automatic,2026-12-03T19:59:00Z,"[""uu"", ""pr"", ""hv""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 248, ""magnitudLocal"": 6.4}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 169, ""magnitudLocal"": 6.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 59, ""magnitudLocal"": 6.4}, {""codigo"": ""GE.STU"", ""distanciaKm"": 140, ""magnitudLocal"": 5.9}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 282, ""magnitudLocal"": 6.0}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 83, ""magnitudLocal"": 6.6}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 80, ""magnitudLocal"": 6.1}]","{""type"": ""Point"", ""coordinates"": [-41.300141, 46.484901]}"
ak600000662,2.8,mwr,"Mexico City, Mexico",178.4,False,uu,,409,automatic,2026-06-30T03:43:00Z,"[""uu"", ""ak""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 101, ""magnitudLocal"": 2.8}, {""codigo"": ""II.KIV"", ""distanciaKm"": 100, ""magnitudLocal"": 2.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 49, ""magnitudLocal"": 3.3}, {""codigo"": ""II.KIV"", ""distanciaKm"": 276, ""magnitudLocal"": 2.8}, {""codigo"": ""II.PFO"", ""distanciaKm"": 125, ""magnitudLocal"": 3.0}]","{""type"": ""Point"", ""coordinates"": [130.663391, -2.748373]}"
ak600000663,6.0,mb,"Aleutian Islands, Alaska",558.6,False,us,,4032,reviewed,2026-09-14T16:45:00Z,"[""hv"", ""us"", ""pr""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 186, ""magnitudLocal"": 5.7}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 61, ""magnitudLocal"": 6.0}]","{""type"": ""Point"", ""coordinates"": [20.720272, -57.278178]}"
ak600000664,0.7,mwr,"Wellington, New Zealand",600.0,False,nc,,4908,reviewed,2026-05-09T06:24:00Z,"[""hv""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 138, ""magnitudLocal"": 0.8}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 103, ""magnitudLocal"": 1.1}, {""codigo"": ""II.PFO"", ""distanciaKm"": 281, ""magnitudLocal"": 1.0}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 153, ""magnitudLocal"": 0.5}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 14, ""magnitudLocal"": 0.5}]","{""type"": ""Point"", ""coordinates"": [-12.735024, 54.799108]}"
ak600000665,0.6,mb,"Mexico City, Mexico",262.0,False,ci,,1713,automatic,2026-09-12T09:31:00Z,"[""pr"", ""hv"", ""ci""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 102, ""magnitudLocal"": 0.9}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 259, ""magnitudLocal"": 0.4}]","{""type"": ""Point"", ""coordinates"": [-96.058275, -56.702425]}"
ak600000666,7.9,mww,"Santiago, Chile",332.0,False,ak,,1242,reviewed,2026-09-19T04:36:00Z,"[""uu"", ""pr""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 13, ""magnitudLocal"": 7.8}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 183, ""magnitudLocal"": 7.9}, {""codigo"": ""GE.STU"", ""distanciaKm"": 73, ""magnitudLocal"": 7.4}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 298, ""magnitudLocal"": 8.1}, {""codigo"": ""GE.STU"", ""distanciaKm"": 82, ""magnitudLocal"": 8.0}, {""codigo"": ""II.KIV"", ""distanciaKm"": 41, ""magnitudLocal"": 7.7}]","{""type"": ""Point"", ""coordinates"": [72.407312, -17.599825]}"
ak600000667,4.0,mwr,"Athens, Greece",324.3,False,ak,,1593,automatic,2026-10-25T12:53:00Z,"[""ak"", ""us"", ""nc""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 97, ""magnitudLocal"": 3.5}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 43, ""magnitudLocal"": 3.8}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 268, ""magnitudLocal"": 3.5}]","{""type"": ""Point"", ""coordinates"": [93.701923, -82.719451]}"
ak600000668,2.7,mw,"Jakarta, Indonesia",374.1,False,nc,,922,reviewed,2026-04-25T08:22:00Z,"[""us"", ""ci"", ""nc""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 95, ""magnitudLocal"": 3.1}, {""codigo"": ""II.KIV"", ""distanciaKm"": 93, ""magnitudLocal"": 3.0}]","{""type"": ""Point"", ""coordinates"": [-29.823706, -0.089363]}"
ak600000669,3.7,mww,"Wellington, New Zealand",625.6,False,pr,,4296,reviewed,2026-08-26T21:47:00Z,"[""uu""]","[{""codigo"": ""II.PFO"", ""distanciaKm"": 204, ""magnitudLocal"": 3.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 73, ""magnitudLocal"": 4.0}, {""codigo"": ""II.PFO"", ""distanciaKm"": 26, ""magnitudLocal"": 4.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 296, ""magnitudLocal"": 4.1}]","{""type"": ""Point"", ""coordinates"": [-67.075783, -31.087398]}"
ak600000670,6.4,ml,"Jakarta, Indonesia",271.5,False,pr,yellow,3978,automatic,2026-10-18T18:11:00Z,"[""ci""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 65, ""magnitudLocal"": 6.5}, {""codigo"": ""GE.STU"", ""distanciaKm"": 116, ""magnitudLocal"": 6.2}, {""codigo"": ""GE.STU"", ""distanciaKm"": 62, ""magnitudLocal"": 6.5}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 79, ""magnitudLocal"": 6.1}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 98, ""magnitudLocal"": 5.9}, {""codigo"": ""II.KIV"", ""distanciaKm"": 28, ""magnitudLocal"": 6.2}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 277, ""magnitudLocal"": 6.1}]","{""type"": ""Point"", ""coordinates"": [130.572308, -9.627569]}"
ak600000671,7.1,mwr,"Athens, Greece",284.4,False,us,orange,4456,reviewed,2026-07-22T04:53:00Z,"[""uu""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 87, ""magnitudLocal"": 7.1}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 61, ""magnitudLocal"": 7.3}, {""codigo"": ""II.PFO"", ""distanciaKm"": 34, ""magnitudLocal"": 6.8}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 221, ""magnitudLocal"": 7.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 6, ""magnitudLocal"": 6.7}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 105, ""magnitudLocal"": 7.3}]","{""type"": ""Point"", ""coordinates"": [-145.30998, -32.082214]}"
ak600000672,0.9,mb,"Santiago, Chile",566.7,False,uu,green,4109,reviewed,2026-06-21T01:55:00Z,"[""uu"", ""us"", ""pr""]","[{""codigo"": ""II.PFO"", ""distanciaKm"": 186, ""magnitudLocal"": 1.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 218, ""magnitudLocal"": 1.2}, {""codigo"": ""GE.STU"", ""distanciaKm"": 294, ""magnitudLocal"": 1.2}, {""codigo"": ""II.PFO"", ""distanciaKm"": 35, ""magnitudLocal"": 0.9}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 88, ""magnitudLocal"": 1.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 129, ""magnitudLocal"": 1.3}]","{""type"": ""Point"", ""coordinates"": [113.24065, -16.648372]}"
ak600000673,6.5,mb,"Aleutian Islands, Alaska",354.0,False,pr,green,4143,automatic,2026-10-21T02:01:00Z,"[""us""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 237, ""magnitudLocal"": 6.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 287, ""magnitudLocal"": 6.3}, {""codigo"": ""II.KIV"", ""distanciaKm"": 5, ""magnitudLocal"": 7.0}]","{""type"": ""Point"", ""coordinates"": [78.082652, -62.576179]}"
ak600000674,5.9,mwr,"Tokyo, Japan",594.4,False,uu,,2182,automatic,2026-05-17T01:10:00Z,"[""nc""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 275, ""magnitudLocal"": 5.9}, {""codigo"": ""II.PFO"", ""distanciaKm"": 212, ""magnitudLocal"": 6.4}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 257, ""magnitudLocal"": 5.8}, {""codigo"": ""II.PFO"", ""distanciaKm"": 221, ""magnitudLocal"": 6.2}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 90, ""magnitudLocal"": 5.4}]","{""type"": ""Point"", ""coordinates"": [-134.123163, 19.205784]}"
ak600000675,8.2,ml,"Aleutian Islands, Alaska",81.8,False,hv,,3671,automatic,2026-09-14T13:38:00Z,"[""nc"", ""uu""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 278, ""magnitudLocal"": 8.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 184, ""magnitudLocal"": 8.4}, {""codigo"": ""GE.STU"", ""distanciaKm"": 13, ""magnitudLocal"": 8.7}, {""codigo"": ""GE.STU"", ""distanciaKm"": 205, ""magnitudLocal"": 8.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 278, ""magnitudLocal"": 8.1}, {""codigo"": ""GE.STU"", ""distanciaKm"": 186, ""magnitudLocal"": 8.3}]","{""type"": ""Point"", ""coordinates"": [33.543581, 70.399644]}"
ak600000676,1.8,mww,"Jakarta, Indonesia",228.4,False,nc,,2883,reviewed,2026-01-07T13:51:00Z,"[""hv"", ""ak""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 157, ""magnitudLocal"": 2.2}, {""codigo"": ""II.PFO"", ""distanciaKm"": 232, ""magnitudLocal"": 1.6}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 78, ""magnitudLocal"": 2.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 221, ""magnitudLocal"": 1.9}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 37, ""magnitudLocal"": 2.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 253, ""magnitudLocal"": 1.3}, {""codigo"": ""II.PFO"", ""distanciaKm"": 288, ""magnitudLocal"": 2.1}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 162, ""magnitudLocal"": 2.0}]","{""type"": ""Point"", ""coordinates"": [163.298996, -55.162575]}"
ak600000677,5.4,ml,"Aleutian Islands, Alaska",352.9,False,pr,,4216,reviewed,2026-06-26T14:33:00Z,"[""hv""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 270, ""magnitudLocal"": 5.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 110, ""magnitudLocal"": 5.3}, {""codigo"": ""II.KIV"", ""distanciaKm"": 199, ""magnitudLocal"": 5.2}, {""codigo"": ""II.PFO"", ""distanciaKm"": 140, ""magnitudLocal"": 5.2}]","{""type"": ""Point"", ""coordinates"": [167.346929, -68.711837]}"
ak600000678,7.6,mwr,"Santiago, Chile",22.1,False,uu,orange,337,reviewed,2026-01-29T11:03:00Z,"[""hv"", ""pr""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 153, ""magnitudLocal"": 7.7}, {""codigo"": ""II.PFO"", ""distanciaKm"": 14, ""magnitudLocal"": 7.9}, {""codigo"": ""GE.STU"", ""distanciaKm"": 143, ""magnitudLocal"": 7.6}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 188, ""magnitudLocal"": 7.6}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 5, ""magnitudLocal"": 7.7}]","{""type"": ""Point"", ""coordinates"": [113.329265, 9.191742]}"
ak600000679,5.5,mwr,"Athens, Greece",515.9,False,pr,green,1665,automatic,2026-03-19T04:14:00Z,"[""ci"", ""hv""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 217, ""magnitudLocal"": 6.0}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 12, ""magnitudLocal"": 5.1}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 194, ""magnitudLocal"": 5.9}, {""codigo"": ""II.PFO"", ""distanciaKm"": 5, ""magnitudLocal"": 5.2}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 204, ""magnitudLocal"": 5.8}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 57, ""magnitudLocal"": 5.6}]","{""type"": ""Point"", ""coordinates"": [-145.047095, -43.009337]}"
ak600000680,5.0,ml,"Granada, Spain",577.8,False,us,,2223,reviewed,2026-08-03T05:20:00Z,"[""hv"", ""us""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 296, ""magnitudLocal"": 4.6}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 14, ""magnitudLocal"": 5.2}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 87, ""magnitudLocal"": 4.9}, {""codigo"": ""II.PFO"", ""distanciaKm"": 20, ""magnitudLocal"": 4.6}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 223, ""magnitudLocal"": 4.9}]","{""type"": ""Point"", ""coordinates"": [36.523073, 78.865648]}"
ak600000681,3.6,mw,"Wellington, New Zealand",192.1,False,uu,,240,reviewed,2026-10-19T21:41:00Z,"[""hv"", ""ci""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 89, ""magnitudLocal"": 3.4}, {""codigo"": ""II.PFO"", ""distanciaKm"": 198, ""magnitudLocal"": 3.2}, {""codigo"": ""GE.STU"", ""distanciaKm"": 64, ""magnitudLocal"": 3.4}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 228, ""magnitudLocal"": 4.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 166, ""magnitudLocal"": 4.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 99, ""magnitudLocal"": 4.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 68, ""magnitudLocal"": 3.7}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 125, ""magnitudLocal"": 3.3}]","{""type"": ""Point"", ""coordinates"": [144.275968, -35.356681]}"
ak600000682,2.8,mw,"Santiago, Chile",549.8,False,ak,,1361,automatic,2026-11-15T06:24:00Z,"[""pr""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 54, ""magnitudLocal"": 3.1}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 278, ""magnitudLocal"": 2.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 255, ""magnitudLocal"": 3.1}, {""codigo"": ""GE.STU"", ""distanciaKm"": 152, ""magnitudLocal"": 2.6}]","{""type"": ""Point"", ""coordinates"": [-90.310733, -67.009356]}"
